Name:,Adam Krajewski
Email:,ak@psu.edu
Direct Fetched:,JANG2024
Hand Fetched:,N
Comment:,Extracted from Jang2024 (10.1016/j.calphad.2024.102769)

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
None,Ti0.10 Zr0.10 V0.80,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,159000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.20 V0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,132199999999.99998,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.30 V0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.40 V0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.50 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,94000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.60 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,87200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.70 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,84100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.80 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,83700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.10 V0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,144600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.20 V0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,122100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.30 V0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,106200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.40 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,97300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.50 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,90900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.60 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,87000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.70 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,85600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.10 V0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,132500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.20 V0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,113900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.30 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.40 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,94400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.50 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,90300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.60 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,87800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.10 V0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,122500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.20 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,107500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.30 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,97700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.40 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,92900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.50 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,90200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.10 V0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,114500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.20 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,102700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.30 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,95600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.40 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,92500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.60 Zr0.10 V0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,108400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.60 Zr0.20 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,99400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.60 Zr0.30 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,94600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.70 Zr0.10 V0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,103900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.70 Zr0.20 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,97400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.80 Zr0.10 V0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,100800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.33 Zr0.33 Ta0.33,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,123200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.25 Zr0.25 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,138500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.25 Zr0.50 Ta0.25,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,111100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.25 Ta0.25,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,123300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.10 Ta0.80,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,166700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.20 Ta0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,156100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.30 Ta0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,143400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.40 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,131699999999.99998,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.50 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,121600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.60 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,111700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.70 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,102200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.80 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,93000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.10 Ta0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,160500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.20 Ta0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,148200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.30 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,135600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.40 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,124600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.50 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,114700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.60 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,104700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.70 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,95000000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.10 Ta0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,150500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.20 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,140600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.30 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,129100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.40 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,118200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.50 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,107800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.60 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,98200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.10 Ta0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,147200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.20 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,134100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.30 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,122900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.40 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.50 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,102500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.10 Ta0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,141500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.20 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,129300000000.00002,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.30 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,117600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.40 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,107200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.60 Zr0.10 Ta0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,136400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.60 Zr0.20 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,123700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.60 Zr0.30 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.70 Zr0.10 Ta0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,131600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.70 Zr0.20 Ta0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,119100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.33 Zr0.33 W0.33,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,247800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.25 Zr0.25 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,174800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.25 Zr0.50 W0.25,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,124800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.50 Zr0.25 W0.25,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,131900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.10 W0.80,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,243500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.20 W0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,214500000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.30 W0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,190100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.40 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,167700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.50 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,155600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.60 W0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,128699999999.99998,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.70 W0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,112400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.10 Zr0.80 W0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,97900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.10 W0.70,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,221200000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.20 W0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,195100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.30 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,172100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.40 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,151100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.50 W0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,132100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.60 W0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,114800000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.20 Zr0.70 W0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,99600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.10 W0.60,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,201400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.20 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,176600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.30 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,154100000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.40 W0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,135300000000.00002,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.50 W0.20,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,117400000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.30 Zr0.60 W0.10,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,101700000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.10 W0.50,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,182300000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.20 W0.40,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,158900000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
None,Ti0.40 Zr0.30 W0.30,BCC,None,None,bulk modulus,DFT,exact muffin-tin orbitals method with coherent potential approximation (EMTO-CPA),0,138600000000.0,None,Pa,ST2,10.1016/j.calphad.2024.102769
